,id,goal
2469,59659637-a70f-4318-9bd5-357309af0328,No
2474,dce7c146-8064-4339-bf87-fe557f074f92,No
2635,11b80d4e-eaf8-4cad-926f-7b1ed79142ac,No
816,8901533e-8979-4d1e-a29a-0da8afa9e43b,No
821,2680ab7c-e570-48f0-a96f-15db32ca147a,No
2066,85936fe5-238d-41cb-adc0-eef063feedd3,No
2986,e9025a1c-6001-4af3-8ead-018e170ae445,No
1228,6d61041e-fbcc-4ac7-8ad1-a211935b7118,Yes
4060,dc6d6a49-1ce2-405f-9ec7-f27a47b269cf,Yes
175,5df3f390-284b-4213-8834-cd05b1e39594,No
1349,0cf1d206-f625-46a5-8f03-3810fd5f0334,No
2077,1e7ce28e-5f8f-4fd6-9936-72f2c983c045,No
2595,04139dea-4f7c-4d74-9a0b-aaf9487cce28,No
75,5549710d-631b-4f52-9fc8-530fea1572bc,No
1722,b64e1ed9-02e7-4e28-87b0-6081d7d1c0a6,No
2118,c2537717-3d92-4782-841a-1f83c54d2bf2,No
1061,396b49c3-a28f-43aa-95f5-b1272d82afb9,No
1188,1d4b199f-75d3-4644-bff3-905419c84925,Yes
1494,18012c9c-ba4a-427b-b236-9dc392f52880,No
1963,73c1ea02-452c-4e4c-99f3-aeac3ca7d9b3,No
1632,986f774d-d23c-4b9c-ac3c-e1ec2c96a9ff,Yes
1408,630d9d5f-d3a5-4757-9f57-b38e73d7693f,No
3035,44c4f36a-26c6-422c-9404-441e44c5a5d0,No
3083,324113ce-41b5-4a10-a8f2-c44137300832,No
3088,3487674b-3342-42ad-b6e9-6a246ce0e53f,No
476,1e0abaa1-4d58-4df6-973e-6545653eddd7,No
2029,d17b1ce5-cc89-4841-a5de-c6d560177f62,Yes
397,93757c7a-189a-405d-886d-f56ad03ed9c2,No
1365,c7aee42b-227d-47fe-89d3-27a088ac60f1,No
3591,c352709a-7686-4387-9a97-bb86f864281c,No
1785,ac0a5f1c-0814-413b-9ccd-bac79121bbb2,No
1820,ac8af773-c482-4cb7-8454-374282b1b5a4,No
2074,56c09410-ebd2-44d1-90e0-40457da7a6c7,No
72,7a1699e1-0a53-41a6-be9c-6358d0a14047,Yes
64,aa678506-3904-416d-a3a5-11c73a542d5f,No
68,ffd596c3-ebff-4cad-84c5-41b685bedf17,No
109,acc6f9fd-1237-46ed-88de-3cba04b00661,No
150,c1bf768a-b8e4-4427-9b4b-ee33b428e2ca,No
309,e68ff537-75e2-498c-b2b8-239e03f77f9b,No
345,87ca71d5-de0b-4ac6-85fb-74d1b138a066,No
1858,01c1782e-4374-462f-a557-66c2889cf2ac,No
1976,e916cb93-fc50-42c0-980d-8cc2b8bb7fbb,No
2437,b6212b24-da5d-4f4c-91ce-0e6c6dde4008,No
511,21c61415-ee61-4dc8-b58f-d901e9b60f1a,Yes
505,6f4d0a31-a6a9-45de-80ed-adf902bcaff8,No
1148,f4cd5c4a-6c5e-48ec-8bec-38fb73a41126,No
2714,21784f37-418f-4289-9999-752628590503,No
484,ee9b16a5-6741-4019-bcfa-cc7584fdf68e,No
984,d3ea96e9-c834-410a-ba04-480e52a3597d,No
1799,6627fc60-0187-429e-b2c5-7f7cca3177d4,No
2839,641070b2-2a0c-4369-88ce-6e52204484e2,No
3737,e3d39ec7-eddf-40cc-a73a-72a0cd99a558,No
246,9a5aaedd-0365-4015-9bea-b0efc7605020,No
989,26cc77db-24a4-4244-8e83-a6210883c7bb,No
1094,c64d216c-601e-49ae-a056-25cefea996f6,No
569,6809f4f7-98a7-4bdf-b267-4fdcab29df64,Yes
1710,39d85fc4-7acc-4827-9652-fe3b1aeb7f45,No
2254,d0ebd1ff-b7bb-47da-9f3d-0dae3f7a8d3d,No
2473,5e87bcce-6f93-4a63-9491-b9f1fbf762e1,No
1818,5b69eef4-319c-4585-8e31-a8f90c8c57fc,No
2002,d0890243-3e34-4c8f-8fd2-e2c848c0ea8a,No
2847,6010b015-cc5c-437f-9c4c-0c2ec81a064e,No
564,de71db6d-7f20-4ea1-b6a6-9378fcac7fa5,Yes
3055,9e32b26a-fc46-4fdc-b391-555a1c34565b,Yes
1275,011f4840-f338-4a15-80ef-d12f9c4ce128,No
3035,cec4b5b2-775b-428d-be4c-c7d9343075dd,No
3047,d410e3c7-eb49-43f8-a94c-f70a9e78b4b9,No
3051,c2617532-426c-402a-86ab-664925d27f05,No
916,352b51ff-9d4b-456c-82f5-d3c3af654deb,Yes
2526,4425aea6-b99e-4f0d-b1be-6383d1d0473e,No
2706,3e589c4c-578b-4ab6-a0ab-160342024547,No
507,430dd7b8-0143-4b84-b9ba-12d9071f9bf5,Yes
413,a125951f-d954-4dcd-8551-ee3643172fd7,No
1585,d8ac367a-ad30-465f-bd98-24f60e34e126,No
1855,85270d32-c75b-4705-843f-11383d415eaa,No
2294,5b1d24ae-f511-41f1-a943-eb8782b9810f,No
2297,fe2d73e4-a443-401f-8987-bdff39589ba1,No
3687,cae05041-abe1-4d07-a89d-6bf531aa895c,No
1844,b08691ae-a6e8-44ab-973c-f4669bf4751f,No
2518,d2c46a54-bbf9-483a-996b-f9740cc0f73c,No
2844,ddfeffd1-327a-47f7-b4b4-3fb3e327d32b,No
3521,319de6cb-f0a4-43af-918b-77ee7b701d24,No
2484,0e913ee4-3e86-4067-94bc-e9326a930b89,Yes
653,3b153865-1499-48ef-a334-2f4071c3179d,No
779,fa07120d-9840-497d-a4dd-c59d7894b104,No
1177,5befbdab-7afa-4d45-a94b-18b87854452c,No
1291,d56f64d5-90d4-4dbb-bf09-4c7eef6b3e1e,No
1297,84916402-f262-4667-9fd1-8d8a5c277983,No
3203,d10f34c8-202e-4ad6-839d-a375d9e0eb4c,No
3210,a5444a07-3823-4198-9f2b-e3ba22203d8c,No
3280,77f320b9-44ef-4dac-a92b-46052df00c47,No
3285,78217606-84f7-4ab0-bdb4-4b2ea31a3663,No
510,0eb1361a-4127-47b1-ae39-a8b018ac1f37,Yes
2795,993a3a88-7477-4edc-830b-65212a8710d4,Yes
471,47ef10a4-a5fc-410b-b505-c8fd8320f09e,No
690,1e1e80cd-a0af-4313-908b-b25b71e21f40,Yes
684,83670ad5-f7fe-4be5-a449-34eb823a7204,No
1616,f04adcad-5b96-47b7-aaa4-ad2bf1e282ba,No
1836,fdd3f391-4640-4a0d-9f7a-df41b53a0b14,No
2394,0841942f-f59c-43c8-b060-4ed949479fe9,No
2703,378fc2f4-8a34-4886-8869-2ce26d5eafa8,Yes
1926,eb27fb9d-e945-42b2-b9ed-126f5e1c5893,No
1969,cdb0723e-d4f3-4b23-9323-3077919883c4,No
2386,48d48e49-af4d-476a-849d-337383cab3f2,No
2392,71bec7ef-78ba-404e-9013-61b826c49664,No
1167,2f9e8956-9487-41ca-9812-d973ea7245a4,Yes
2857,d63bbda1-fada-4bba-b02b-08d0914bd3dd,Yes
155,19a43713-077d-4fba-8eb8-ced9d3ff9a81,No
2809,ccf23620-b7f7-45a7-9be3-6c77dd96fe23,No
512,cb01150c-a228-47b2-9410-0fc7c710f767,No
868,01b56d45-09e2-48cf-9017-d74b12c65cfa,No
874,1aa17d9f-1d49-4149-857d-267ebfdf26df,No
1381,1bca69a2-a654-4812-a048-627edc711361,No
1448,da01e5c3-edaf-4aaa-85e1-07a6e3fcbe50,No
1676,6269531a-560f-47d1-ab82-c2cd24aa81ac,No
1764,9f588a0c-b7cb-4ff5-b5f2-03a42163c429,No
629,d33f6306-11d4-43b6-a461-bd7d25772b7e,No
2393,17c244bd-9ce5-4ff4-83f0-c4dec30fbfe4,No
2400,764ed16c-9cb5-49ec-a85f-597eaa627396,No
2431,b308b2ef-a071-44df-8068-ae8011945173,No
2979,0cf0eefe-2134-4d2c-936b-0810f72747f0,No
258,096c9162-0dfd-4c02-867b-039c70675546,No
1625,5b9d67b4-63cd-4616-9d40-b8baa3f7ef94,No
2139,a54dba6e-72e4-45ff-9c49-30ddc5fb5be8,No
2862,51a0702e-db6f-4b27-b5f3-1c34808801b7,No
3457,ef7f5515-a060-4d8f-8b1b-5fb6de6ac9cb,No
2778,ca919323-352c-4a35-9e13-2e2af6077e8a,Yes
1530,0886597f-1811-40a0-90a8-3f3ac0ab74de,No
1898,8b8c6b94-105c-4073-86e4-8b47b9190eb5,No
2617,99dd435d-146c-467c-aa2e-4f087e541bcb,No
2947,cd0c1ad8-c0e3-4e10-a7e3-72d734a5bcfd,No
3216,0e1bde83-6808-45ca-9d7f-98316fdce149,No
2857,f1d68008-8f65-4a6e-96cf-d013597dc1c0,No
2864,57cddc20-1d23-4e9a-a7ee-62b60433b5e7,No
3248,c55dfae6-c8f5-4ad7-ac9a-ec3eca8c11d1,No
2199,085d4968-bc14-416e-b255-67fc38cb52fc,Yes
896,424cdb26-015f-4be1-bd40-c54961fc6d4a,No
901,f532213a-fc23-470d-b437-ad5cd2ef9175,No
1234,268a743c-1209-4b93-8e86-9d3466d35640,No
1262,a273b9b0-2e8d-484d-ae53-cddbc2cea012,No
1271,e448239e-838b-4163-bf07-705f4af4b4a8,No
1274,65831df0-a0bb-48f8-bc8e-bb2ba47e8722,No
2992,1adf1885-e6fe-48c3-a2d5-290cab3e3850,No
302,2047a2b9-1801-49ae-9b5b-ca90d756f87f,No
1640,965459ff-a2d1-48ae-adee-8cc3e662122b,No
1745,31e04e4d-c636-468b-a8a3-59ea2d59c208,No
566,f34d5138-4556-4eb2-bc3e-f8dce3965f8a,No
698,dae2a2c8-8d33-4fe7-8540-4d6c8adc647b,No
1368,d4c6811b-5b62-4222-8df2-e35d016089b5,No
1583,0679d42a-4f17-4eea-abc6-caba2789a2d3,No
1942,40272ad4-d150-4a73-8308-62ccfb0eb667,No
2267,f7129a6d-61fc-4b75-a830-0c58bc621194,No
2596,cf802eee-8b70-422c-9341-a60ce09cd790,No
2893,b059c9b9-9df6-43d0-b4ae-563e7d5ed8b0,No
3320,52d89704-730d-42d4-9b5e-7307262999b9,Yes
1451,d32e9446-eb69-4f62-ba9f-d154246de548,No
2709,841e593a-32b9-4778-a957-fb431952cb8f,No
2850,d8fd742e-106a-4719-896d-95e6c047428d,No
3101,839f58f8-68ff-4508-93d6-b8c9711406f4,No
3310,77213521-c4f3-4cbe-91f9-b0cbea0de08d,No
3314,54e39c98-7949-42f6-85b9-26850c6565ce,No
2896,6c29880c-ed9a-4a11-a962-1e313a831a69,Yes
472,5dea52a8-392d-45ef-af59-12a326b13a1e,No
628,6e5be05b-e53f-46e6-805e-0502368c3bbf,No
899,a1272f42-c55f-40d8-95d1-3468f871ff92,No
954,877aad58-9c7f-4a59-a9f9-0e1a129847d0,No
3464,51328263-cdd7-47f2-99b9-2704c97e58d1,No
609,b955a374-b2d1-40e7-bf2a-da25119066c5,No
1140,34aa46bb-9248-4352-a31e-e9cac35bc1ad,No
1511,71a4a17f-c09b-4cf5-81a2-da8bcbcfa11c,No
2362,8ef6ca75-a3e4-4077-bc05-7f25305d2380,No
2223,78f4c78f-0fc8-493b-9321-bdad695a9d36,Yes
2087,3d897bed-df86-4b36-ba5b-24954360f1e7,No
2089,7bfdf190-e08a-4680-9516-dd024a5c4506,No
203,2e2b92ab-645a-4c2b-bb88-53926f54ca8c,Yes
2568,9e8a1576-ac30-49a0-87e8-a1946d4e94d6,Yes
175,5024382e-cebf-4afe-9202-0e25b5940265,No
470,d6907f80-3491-4111-b552-ed19e6c54d5e,No
663,cd787250-4f3a-47a2-9d18-19782197640f,No
668,2728f755-8d81-4432-8fca-a2746454fd58,No
670,edf19ddf-7ed2-4993-a06a-549ad189257d,No
1830,d2838bd4-6912-46d4-8a31-ac5908746cd4,No
2677,cbed2489-53fe-4648-85d0-1e37ba38dd46,No
400,43075def-5ebd-494c-8058-f0dcb92221b9,No
609,447c6e97-33be-41d5-b174-aa4a96df7bb7,No
2205,e6fbe9c1-f905-4dcb-88d4-2bad7cb5b851,No
2493,b28c798f-91a7-4037-8f24-1618719798d0,No
2983,1b03bb0f-62ac-4f20-9965-c0c38176126c,No
3494,55836a80-19f4-4481-b513-1c21e6b1919b,Yes
378,d2e0289b-8116-4401-a890-c839d2722444,No
1055,386890e4-ea81-4a20-ad62-0f69818395f9,No
1433,3449b3f0-cd5a-4fa7-a9c9-d9978e372b67,No
3029,232ca844-b614-4a35-8153-6cc84b84bd5e,No
3081,873a4dfb-8cfd-46d3-ab78-2405360a64f5,No
1859,e66745a5-0c18-43ae-99f5-c8c251527cad,Yes
447,9e319505-5a6f-4d3d-92f9-df82ce296dca,No
2490,5622b491-1c74-4bef-9839-173dea921a4f,No
2848,ecea6362-40a0-4284-a3d5-1b572f2c1e83,No
446,4feb373d-8f2b-49d5-b5e3-8c1f80ab5ac4,No
478,2dfd8325-ef5b-428f-b6c3-99d166e653bd,No
816,1cf56e13-a4bf-494b-85b8-5e69a0178d73,No
1925,ab36d16a-187e-44fc-b903-2e2a15c509f6,No
1538,e9145080-7f5f-4ddd-b705-ee1135810bca,Yes
3651,7702c5c9-4353-4168-9f66-62c4c9a6bb8f,No
776,cea6e4be-8ab6-4342-99ef-80dae034eb11,Yes
484,10aada24-8d31-4cb0-8fbb-0998632b0be9,No
496,1d1cd907-fae6-45f5-8021-9067695af815,No
3368,b7d2ca06-b705-49b8-a397-3ed29b8b6568,No
1879,d96971d1-91bb-4a0c-8585-04fc03075533,No
2832,cbc5d72c-1137-4d49-a672-87f3c86011e8,No
1397,ceb564b2-4380-490b-84cc-111ad8ed330e,No
1448,9f050a63-810a-4e24-b23b-098fa294eb33,No
2853,14f75e11-f8b6-4a16-9983-dc7aa2b944da,No
3212,8a61b298-9e40-4de5-985a-51615477cafe,No
3254,1af1a2ae-dad8-4125-86cd-c966f6c1c792,No
3820,c54f4c77-6b79-4d44-b0fd-dc32c5792b9c,No
881,d2a45492-30d0-4fea-ba35-ad3e10684a35,No
899,ff286b4b-4d28-4d41-bded-25502f7a5e7b,No
2585,540f2fee-27af-40d7-9a2f-931d10eed27c,No
1008,a1c80afe-3b46-423f-93d6-c9fb28bfca5e,Yes
1722,76b021cb-e3cb-4d89-8aa6-9c0c9f81b6e9,No
2083,b59b37e3-9fc6-47b9-949a-2674edc9ccb7,No
2283,5d055fed-7756-4091-bc37-ed491e9c93f0,No
2309,5b86b54a-071e-44c6-b6b5-7e36dc3f74ae,No
116,02801069-39aa-441e-80f6-14d56e266cb1,No
120,ba228452-d2f0-4c93-988a-ca9b74d9278a,No
1283,347e9972-d52c-4ed4-b30d-4bb65a8755a1,No
1330,a990ea8e-0ac7-44ad-ae6a-5bc5a8989f8d,No
1333,ecc57abc-245f-49da-9e49-e40752b10e00,No
2204,9d27a97c-2c0f-4583-acc8-a50ff3b8de33,No
2261,2dbf5f19-e1f4-48f5-9d48-61c61f53be53,No
2590,45c98743-e29d-4d1a-9802-75117916c5cc,Yes
91,1a496f2a-acc5-410f-91c1-abb3781d06c3,No
317,aacfc4c5-6406-4f26-9bdf-5df8a4686cf1,No
551,32633775-3c5a-4e3f-85c1-5b19aba16001,No
1768,fa7533d6-2316-4e81-9810-d2af830df014,No
1619,6ec0bf02-6b78-4ee9-a7f2-6778dbceab0a,Yes
54,059979fe-05fd-42ad-8e2b-c122746cb02a,No
112,b4a8779a-aa08-4587-a1e0-56b3fd598f62,No
861,f6d59229-fb1e-4629-be06-254d107cfaca,No
1129,284bb526-feba-45fb-a40e-e74bcf4046b0,No
1468,72912811-ff89-43ce-adeb-8f9be758f387,No
2442,c8daf210-1c31-4299-b3cc-f6f2e6bf988f,No
3056,6f2bdb63-617d-4aec-8532-d01ee838b0cd,No
1567,6c1278a5-2dbd-4108-a9fb-2717b992eeb8,Yes
2714,24384baf-6bc4-4977-811a-5dad2bad98f3,No
3501,922842a4-8924-42ff-88ae-6c1e119bb029,No
3511,12e2e618-a682-42b4-8868-185d1d468966,No
3820,c91aa461-a514-4299-859c-c9eab0b1943c,No
305,68903565-5790-4309-b570-6127ac389416,No
783,10a7c271-94ab-443b-a69a-7d1f48c8b8fa,No
1407,2c6b533e-5346-4495-adfe-dec66df54038,No
2871,9b68fa62-c300-4e47-a42a-a7b337a84ff5,No
1284,cf2b8e46-5ef9-4e47-bfe9-46f46facacbf,Yes
265,f3bf9cb7-27c2-41e3-aac0-1ce47a6a6ed4,No
349,61026f30-a58d-4f8d-902c-0040f3095aa0,No
1806,b26abf4e-f602-46ce-8a48-29883b5e0100,No
1936,08ffe035-68d0-4c6a-af8f-789e607c0efe,No
2813,c994467f-d9c1-4208-8e58-44f81dcf2091,No
566,ad65ec20-c3ea-43e8-8234-f2b539464d5f,No
743,9035fe21-7e52-4729-8963-0745a4b58d0d,No
1967,ccf2111e-e8ec-4ba1-9b1b-9bf10723642c,No
3057,aa340bf1-c33c-452f-848c-c02bc46ba2c5,No
3137,ee862796-108e-4dbb-9020-fca7dca701bc,Yes
645,69116a37-5b99-442c-8bba-906ada0d1de0,No
2951,7d3c62e2-0a36-4a81-98b5-98a6111e9aee,No
3133,96e16373-a680-4b07-88b9-f69219692837,No
22,1af8ba91-4db9-4f83-9a63-1a1150272464,No
2604,244364df-89c7-4722-ade6-732e2a4dace7,Yes
314,612d284c-5157-41c6-9cd3-46b698f2524e,No
320,5f9e5c7c-535f-4eb4-8241-db3ceb6aea20,No
2600,1951022f-2c85-4e89-9027-1d050095264e,No
3179,b35f7483-734c-44ce-871e-90bd913a0f0b,No
387,0cdedd45-b287-4f91-a34f-919fd2ca4308,No
597,0398d84b-844d-4dc1-89fa-00a887f378b1,No
996,d65e1aec-c492-4573-8820-68034129dbdc,No
1401,f6a2bc36-a647-4dbd-9213-ad398f527428,No
2084,e7220a5a-4d34-412f-b1fd-c584d1948598,No
2737,c90eca7b-246a-41d3-8c53-431482bbf0b3,No
2951,e1f200ed-dba3-4e22-b31f-13d6dd7353fc,No
917,aacd4637-7c8a-48e6-9f83-25e56545728b,No
1068,82634cc8-6460-4c0b-91cf-6e6096d2621c,No
1454,cf2c8eba-6b6c-4604-8bfc-f3bd03de88b3,No
1687,2c3fb906-2f34-424a-9b6d-557c82c61267,No
1692,ce0004f3-605f-4b0c-9957-ae8da893e3e5,No
1698,bd7e6853-5f27-4bcf-9248-718aabe99509,No
1702,efb44a58-bbd2-4075-bc92-178677ec57e6,No
182,2ad502d8-4465-4b83-b801-a3f19a91efb2,Yes
818,7ffd645e-7b80-483a-8d3d-6ccfd90849c5,No
2134,cfa9803d-3995-484c-99ce-3716b9ebde98,No
2140,270e2ae1-73d1-4b15-b20b-10b7c7717d2a,No
2332,e3f002f7-e93d-4df2-84b7-89ab22207bd0,No
2941,967bc3a6-72e4-412b-8ef5-50d50475cdaa,No
161,cadc74fc-27c5-4cba-b453-21b0e49ea172,Yes
2477,ca16dddd-4c75-4bdc-b76d-dd03b9af4d96,No
2802,d0c5ba8b-59b4-4d9c-bf0a-27f8bb9d1eb9,No
1698,c7bb5a6c-ae60-4a08-99c8-cb87feaa9955,No
716,d8dcc859-837a-48c4-acfa-c51b7a90c755,No
2295,7e3d16cb-fd18-468c-922c-3421646a1fc3,No
3033,db45a9a8-5ab8-4c5d-a904-b68afcb2eba1,No
1850,7d011f09-fb61-4ab0-80ff-f8bd81e3c848,No
2602,7cf73b46-c164-460e-a7c8-3480b943a52e,No
2698,a3500b43-2522-4d57-b44d-e5eead191432,No
3168,ccea0209-2c68-487d-947d-90536c9865cc,No
3184,45763beb-fa86-4a85-930e-4d3d296d09a7,No
3236,7c3d651c-49e2-4e44-8f0c-1575524c511c,No
2182,1fbb3578-3ce6-4742-bbed-bbffbcd9e474,No
571,917ae822-e6a1-4444-b5de-330e46f975e4,No
656,16c282cb-056a-4dab-9cfc-1cab7aadca96,No
2521,1d510bf0-abef-44f9-87f4-7f5e4006d82b,No
2842,268829bd-c168-42c1-963e-8cc60f8a10cd,No
2853,10764aaa-ca31-4548-acdf-d241d00f595e,No
2553,61ff45ff-9388-422e-854c-81e9c4835990,No
3032,10618ed8-3485-4c35-a13e-8175c88bc131,No
3581,abfe85fc-d6a6-4ccf-9248-c2984c77811f,No
3591,c376a9ac-7845-4b05-a5f8-8db7ed281f14,No
3763,178ec5b7-4af4-42e4-82c7-76293f6b1385,No
2024,528c2a96-74fb-491f-89c7-e1eb61b46a8e,Yes
2724,a8e2cce7-55ae-441c-90d2-c76e3828c1a8,No
947,c3d891e1-426b-4950-8bc8-d0b62534e426,Yes
792,5bd75878-8f4e-4165-9528-8c46df41b5b5,No
1221,0ac88073-da69-4ca8-9386-6e49f34d4311,No
1600,931617d3-8386-4af6-b8cd-bf361a17b8a7,No
1736,29800fb5-ee20-4c1b-92fd-98b4edb4f106,No
1740,6b119b69-a2e6-48ed-86d6-55c78d2f4404,No
2216,defa5a54-03f6-4072-9c98-2d88b00657e2,No
2321,28dc3ded-9771-4e04-85fb-8d06e1dd7d6f,No
382,3a84bd96-f204-4c1b-b2db-b857a003877e,No
2952,dc0a3c34-9b0f-4dee-955c-bce0730b7842,No
328,49771d86-e669-423c-83cc-fc3d4c41e0fc,No
3122,aed49f80-8a88-417e-8c23-c87e39919a18,No
1096,8b41b207-1774-4ee4-971c-915e04f05a66,Yes
677,6799c898-587b-4bef-82b3-4ad9cfc01f98,No
1056,bc904092-968b-4c73-9f9f-792310b6575d,No
1075,d42041b6-b6e7-492c-b301-99575101211b,No
1288,5878b691-58fc-4624-bc59-a7b7cc70e0dc,No
1824,8a3ddd8e-ee92-4bbc-848b-c17fc2b8bf74,No
2175,622f5af7-f231-4a79-a6d9-c50230fc7d35,No
2177,80f48391-c0c4-41df-803a-01fed4413e50,No
2179,44d0c095-b3a4-4383-9029-ccf6df635ba8,No
2247,73062342-06c0-452b-b0a9-6a8559e5d27d,No
3329,11d68bb2-389d-4722-b2db-c1a4dd63e53e,No
3740,3aeeaebf-bbe7-4bc3-b2fb-672bbcd92ff0,No
4199,ab8d3eb1-7ac8-462f-bea9-5bcefe22bc25,No
874,9a3e9d0d-5202-4c55-ac4f-e2bce5c35960,No
941,574416c9-5e39-49db-ae98-e8d92ccf85de,No
1276,00995975-e09a-4944-94df-a0f1d45a679d,No
2141,b70d9a8d-a4e6-4ec1-9bae-3fea04e80e86,No
2339,a4e890da-b2fb-4ed3-b008-ec6e73bf864a,No
2344,9256444b-9579-407c-be68-c53d21802906,No
2697,0b2daf3f-209c-4bb2-a8cc-e2ee5439cff8,No
2725,1de05a5c-3499-4776-a444-bb76887e928c,No
1658,b85c1bfe-ebca-4288-9cac-80135a8338f0,Yes
1500,f8683002-5044-41a3-825f-85af429e307c,No
2747,534c97a9-8f83-40d6-9581-a870ce4e871a,No
2810,4508aa04-82ef-4d44-bd47-0a8bc295d9d2,No
144,62907e05-48ef-4ba3-9cda-c06512a78d9f,No
166,e871e677-44d6-48f8-86dc-189c2e21cece,No
632,ca3008cb-357a-4438-bda4-4901e630baa9,No
1167,e7cd6305-22ac-4070-8a89-abbbfabab270,No
1173,b1e8a853-1711-458f-b08b-89cac4ad2a56,No
1176,0b61b9ac-9463-4854-a93a-15f497b5dd85,No
1536,dc8eaa09-b361-4318-886d-bee561360cf3,No
2363,e0337521-ce7f-46b9-b5e9-b2087879aee6,No
3050,ba790b11-51d9-4cbb-9ca5-7ed994c71a30,No
291,54d35748-771c-46be-b5a6-f691442c3c89,No
1564,8ffad7f8-e15b-45a1-9c52-0e626487c368,No
2679,f29b3800-0e99-43e7-894d-086b2241984d,No
2842,8fb869a2-6176-42fc-9c63-f36455c720aa,No
702,e15c2a79-a1e3-4234-a0b1-1b4608bee99c,Yes
1895,330c5fd0-847e-4779-8e55-bfd0f35be17c,Yes
1889,9f3fde4c-3cee-4a14-82f4-21e46a4060f0,No
3247,0f33d442-6f12-4499-9443-a854a8319a85,No
980,02441a3c-bfd0-4d57-bee5-ccf14994ed9c,No
991,de303070-8783-4810-8577-f8fac8bda9a0,No
1265,ee98829a-085a-4033-b046-088133fad7e9,No
1836,faa9203f-f249-46aa-a9b0-76442f050aed,No
2678,64018056-7100-4dbf-aa1b-8cb2e6ea0087,No
942,51abe4d1-9329-41f9-bf34-e897afbb8c8e,No
2623,938c140c-f231-4079-9441-08d562daf808,No
3428,bcb84825-6c28-4a01-a7f2-792ae0091a89,No
3711,4881ae58-c808-4bad-90b5-b562e451639c,No
683,1cb3e328-99cc-48a6-8c57-6002b56fb878,Yes
534,b13c6781-bcdc-4a2e-86c8-96deb6c55389,No
678,d74be18b-7a42-43e9-8d5a-34db07d07e31,No
1399,04e9c6ec-cf07-47a2-8b32-e125805c2e40,No
1409,89d6a1a0-15ad-4056-95ce-3e6ff46a36c7,No
2168,0e48be61-ffc3-485a-8fe7-f27d39ea518e,No
2271,cc71ae1e-3b31-43c3-abe6-bd2e91d814aa,No
3183,63b247d4-7cb5-49f4-9e43-bacb31d8e9a5,No
3188,7a8186ed-670c-478e-9ef1-8b4f39dab817,No
537,0f003f6d-5630-4d61-89ff-e0a899a7834e,No
2312,95af5367-d639-475a-9200-46d3bf6b03e7,Yes
959,53f5adae-ed21-4a02-9aef-af432a48a018,No
2669,4e819bd0-800c-4a70-92d5-eb6e64c3685a,No
1763,178c94f1-5079-4f0f-a01f-50a776a49081,No
1087,88e42163-31d8-4f76-bd61-4d37315eb2c4,No
1288,dbf6e509-ebfc-411c-9f04-bea5fc8d3bc8,No
1988,9f0c29ed-ea1b-4909-922f-0b193c7747c9,No
2047,5bf2e3b5-a420-466e-b039-6908149cd7b3,No
2375,5f346b50-3ecb-4489-9a36-6f83f930e6d8,No
2604,22bc3c4c-dbc0-4299-b3a5-a7b5fd4b3842,No
3215,5ec80d66-9f14-41f8-af71-8a4057229dc4,No
2252,f2d5505b-d240-472b-a4b8-35e4272768cc,No
2617,58ec5175-ac1c-42f9-a618-84128b9b62ea,No
786,6dde6b60-67a9-4d20-a46a-f00bb453f954,No
1212,a2572dc3-03fb-4392-a104-c8314554b07b,No
3647,5b61e57b-0a8f-4169-a88f-2c84063a89d3,No
2885,c6a3b1b2-956b-4e50-9710-c422817b879a,No
1429,b89cac60-401c-4edb-9879-9e6c40fccfd6,No
2326,56b6c482-3be9-4fda-9cc9-84c0a08a1315,No
2438,d0e1be1a-92ee-49ce-b32d-d0a7d28f40b8,No
2443,d5e9275a-72f8-4981-b6aa-b9ec91d13fb5,No
2519,bc7cd921-2ce5-4e11-a9f9-302de048e529,No
2567,12d48afc-8762-4fb2-9f8b-9818ab4869f4,No
2671,c4f070b7-d098-43d2-a4d8-e5ce20adcf2a,No
1053,28eb9c2f-3c58-47e5-a535-7bda0bb8b135,No
1933,3ab6491a-a0ca-459c-b0a4-e2d616e64007,No
2342,0f1a0342-3b7d-4604-8192-415c6e2f6846,No
2430,c5844c4f-af36-4ec2-bd13-36d8d8b922bb,No
434,7f5c4cec-37b0-4445-8c3d-9f5c545e179a,No
2002,c9d6f0a6-61f8-4525-a704-fda6741eddb6,No
2448,bdc16f20-4c55-4f33-8dad-96afec725bf7,No
416,8aed860a-0aa4-4ace-af35-58cb80ac71e8,Yes
497,76729bac-a9c7-4121-9347-7c9f8c26ed41,No
2542,8bed6862-1b1d-42be-b098-c338f9066c4b,No
469,24647fba-235a-4a9e-af4b-da64b08b8c7d,No
2176,8c737118-857f-4462-9598-485831a4830d,No
384,ef9b38d6-1b8b-4d5a-b7fd-7928e9f0ec90,No
1039,17ca8754-2a1a-48d2-931a-bde69da2182f,No
1311,dca2a6fe-5a78-433e-a189-efa1e5cca930,No
2266,85ff69ef-f683-4af8-b7e5-d51bfeaa2316,No
1052,9621b225-fae6-45b9-aefd-a2ec152de72d,No
3183,db42f293-9608-4e2a-9791-fd7be99c713d,No
3192,4570799c-74b1-4645-970b-cacb9c9361a0,Yes
1293,324b3ad5-3b1f-47f1-8e63-678d006117c4,No
1682,b5be98d4-adfc-44ba-869a-128eb9fe08b4,No
